,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
1002,57.0,122.0,189.0,224.0,305.0
346,57.0,177.0,239.0,234.0,223.0
836,56.0,155.0,282.0,436.0,573.0
283,55.0,78.0,29.0,32.0,22.0
92,55.0,57.0,61.0,61.0,70.0
123,54.0,146.0,252.0,298.0,309.0
734,54.0,89.0,114.0,128.0,133.0
612,52.0,185.0,275.0,300.0,335.0
775,51.0,516.0,518.0,619.0,498.0
327,51.0,468.0,645.0,638.0,669.0
993,50.0,43.0,39.0,30.0,29.0
552,50.0,131.0,185.0,199.0,223.0
277,49.0,57.0,72.0,92.0,96.0
893,48.0,44.0,54.0,50.0,54.0
453,47.0,81.0,88.0,86.0,83.0
12,46.0,131.0,79.0,81.0,84.0
770,43.0,71.0,66.0,55.0,54.0
897,41.0,59.0,63.0,77.0,83.0
995,37.0,60.0,93.0,122.0,160.0
457,36.0,119.0,136.0,111.0,138.0
80,34.0,62.0,66.0,50.0,45.0
21,31.0,122.0,185.0,230.0,272.0
769,28.0,86.0,81.0,86.0,89.0
693,27.0,218.0,338.0,424.0,536.0
707,26.0,100.0,145.0,202.0,256.0
650,24.0,25.0,51.0,74.0,68.0
767,24.0,16.0,9.0,7.0,7.0
975,24.0,71.0,146.0,225.0,287.0
529,23.0,21.0,44.0,47.0,49.0
94,23.0,44.0,42.0,95.0,113.0
700,20.0,8.0,7.0,1.0,6.0
646,19.0,43.0,31.0,37.0,35.0
538,19.0,28.0,31.0,26.0,20.0
863,18.0,24.0,41.0,51.0,35.0
528,17.0,21.0,31.0,27.0,33.0
306,17.0,39.0,35.0,48.0,58.0
1019,16.0,21.0,17.0,38.0,25.0
541,16.0,15.0,20.0,14.0,19.0
424,16.0,103.0,140.0,135.0,125.0
716,16.0,26.0,37.0,34.0,36.0
284,15.0,13.0,7.0,5.0,9.0
723,15.0,14.0,14.0,16.0,18.0
801,15.0,44.0,57.0,55.0,76.0
1034,14.0,33.0,21.0,23.0,21.0
923,14.0,44.0,79.0,96.0,116.0
989,14.0,9.0,21.0,18.0,21.0
1010,14.0,7.0,7.0,,4.0
19,13.0,13.0,4.0,8.0,6.0
437,13.0,17.0,12.0,11.0,4.0
912,13.0,47.0,64.0,59.0,39.0
522,13.0,38.0,57.0,83.0,92.0
65,13.0,20.0,12.0,15.0,11.0
556,12.0,20.0,18.0,12.0,19.0
575,12.0,12.0,27.0,44.0,57.0
704,12.0,60.0,125.0,135.0,133.0
168,11.0,17.0,31.0,28.0,32.0
1056,11.0,16.0,51.0,57.0,60.0
477,10.0,27.0,51.0,57.0,60.0
341,9.0,22.0,24.0,45.0,57.0
256,9.0,13.0,18.0,14.0,21.0
843,9.0,14.0,7.0,5.0,2.0
950,8.0,25.0,28.0,31.0,39.0
1052,8.0,29.0,38.0,64.0,92.0
13,8.0,15.0,24.0,37.0,39.0
798,8.0,3.0,5.0,3.0,
246,8.0,9.0,11.0,12.0,20.0
567,7.0,21.0,95.0,119.0,131.0
498,7.0,2.0,1.0,2.0,3.0
414,6.0,4.0,1.0,1.0,
99,6.0,35.0,69.0,157.0,217.0
717,6.0,36.0,71.0,100.0,134.0
438,5.0,21.0,41.0,68.0,82.0
702,5.0,21.0,28.0,35.0,56.0
29,5.0,10.0,9.0,7.0,17.0
994,5.0,48.0,54.0,52.0,40.0
304,5.0,1.0,1.0,2.0,
569,5.0,28.0,40.0,90.0,78.0
112,4.0,30.0,36.0,69.0,89.0
354,4.0,15.0,10.0,15.0,22.0
397,4.0,6.0,12.0,15.0,18.0
266,4.0,9.0,34.0,52.0,83.0
175,4.0,22.0,66.0,121.0,169.0
643,4.0,8.0,6.0,12.0,10.0
829,4.0,3.0,12.0,8.0,15.0
740,4.0,31.0,42.0,74.0,100.0
68,3.0,3.0,7.0,6.0,7.0
82,3.0,11.0,11.0,19.0,32.0
828,3.0,9.0,9.0,13.0,16.0
159,3.0,20.0,69.0,169.0,305.0
715,3.0,49.0,90.0,115.0,213.0
242,3.0,7.0,9.0,19.0,24.0
270,3.0,15.0,24.0,26.0,30.0
547,3.0,35.0,50.0,115.0,171.0
396,3.0,4.0,7.0,9.0,9.0
103,3.0,1.0,1.0,,5.0
549,3.0,144.0,146.0,110.0,99.0
1027,3.0,4.0,5.0,2.0,5.0
998,2.0,1.0,2.0,,
292,2.0,2.0,2.0,,
584,2.0,8.0,5.0,7.0,10.0
335,2.0,15.0,14.0,20.0,12.0
746,2.0,11.0,18.0,40.0,51.0
1076,2.0,18.0,46.0,31.0,50.0
448,2.0,1.0,5.0,9.0,18.0
722,2.0,,,,
340,2.0,3.0,6.0,19.0,14.0
719,2.0,10.0,26.0,31.0,35.0
315,1.0,1.0,,,
1040,1.0,1.0,7.0,15.0,14.0
852,1.0,,1.0,,
880,1.0,3.0,10.0,13.0,23.0
886,1.0,3.0,8.0,6.0,12.0
1059,1.0,6.0,13.0,16.0,12.0
436,1.0,5.0,19.0,45.0,102.0
752,1.0,4.0,10.0,9.0,27.0
427,1.0,4.0,11.0,8.0,17.0
1050,1.0,3.0,3.0,3.0,4.0
657,1.0,2.0,1.0,2.0,2.0
398,1.0,3.0,5.0,2.0,3.0
777,1.0,18.0,28.0,50.0,67.0
260,1.0,,1.0,1.0,
6,1.0,2.0,6.0,19.0,39.0
562,1.0,9.0,9.0,11.0,12.0
269,1.0,,1.0,1.0,7.0
961,1.0,,,2.0,
289,1.0,,1.0,1.0,2.0
116,1.0,4.0,1.0,3.0,7.0
86,1.0,5.0,8.0,4.0,15.0
300,1.0,20.0,39.0,46.0,87.0
786,1.0,4.0,10.0,6.0,10.0
496,1.0,,3.0,2.0,4.0
23,,,4.0,4.0,1.0
24,,8.0,15.0,24.0,37.0
28,,1.0,2.0,6.0,19.0
31,,,8.0,15.0,24.0
33,,,,,5.0
37,,2.0,7.0,4.0,15.0
38,,,,8.0,15.0
43,,9.0,17.0,66.0,148.0
51,,6.0,7.0,7.0,8.0
52,,,,,8.0
69,,,,,1.0
72,,,1.0,2.0,6.0
78,,,2.0,12.0,12.0
91,,2.0,1.0,7.0,9.0
110,,1.0,1.0,,
129,,1.0,2.0,4.0,19.0
133,,6.0,35.0,69.0,157.0
135,,,,1.0,2.0
147,,,,,2.0
148,,5.0,2.0,3.0,3.0
157,,1.0,,1.0,1.0
158,,,6.0,35.0,69.0
192,,,,1.0,
212,,,1.0,,2.0
213,,,,,1.0
219,,,1.0,,3.0
221,,4.0,30.0,36.0,69.0
225,,,,6.0,35.0
233,,,,,1.0
235,,2040.0,6435.0,8111.0,7471.0
249,,,2.0,1.0,
251,,,,1.0,
254,,7.0,16.0,28.0,50.0
274,,3.0,1.0,1.0,
298,,,,1.0,2.0
313,,,4.0,30.0,36.0
317,,2.0,1.0,,
324,,,1.0,,
329,,,1.0,1.0,1.0
332,,,,1.0,9.0
334,,,3.0,,7.0
355,,,,,1.0
407,,,,,6.0
412,,3.0,3.0,6.0,4.0
420,,,2.0,3.0,2.0
447,,2.0,5.0,8.0,23.0
451,,,,1.0,
467,,5.0,18.0,13.0,20.0
471,,4.0,5.0,7.0,12.0
474,,1.0,20.0,39.0,46.0
537,,,1.0,2.0,
544,,,6.0,8.0,13.0
561,,1.0,1.0,,4.0
568,,,,3.0,
570,,9.0,13.0,19.0,17.0
571,,1.0,,4.0,4.0
573,,2.0,8.0,5.0,7.0
589,,,1.0,1.0,3.0
592,,1.0,1.0,,1.0
595,,1.0,5.0,5.0,9.0
630,,,2.0,2.0,2.0
631,,3.0,2.0,3.0,5.0
634,,,,,1.0
636,,782.0,931.0,898.0,873.0
648,,,,4.0,9.0
649,,1.0,,,3.0
652,,,,1.0,
661,,,,1.0,1.0
662,,,1.0,4.0,1.0
670,,,,,1.0
694,,,1.0,,1.0
710,,,,1.0,
720,,,,1.0,1.0
727,,,,1.0,1.0
729,,,4.0,5.0,6.0
747,,,4.0,1.0,3.0
751,,19.0,28.0,31.0,26.0
755,,,,1.0,
757,,,,1.0,
758,,2.0,11.0,18.0,40.0
761,,367.0,481.0,532.0,649.0
795,,,,,1.0
813,,31.0,122.0,185.0,230.0
819,,,,2.0,
820,,3.0,7.0,16.0,21.0
823,,,,2.0,
825,,,,2.0,2.0
834,,3.0,13.0,30.0,64.0
850,,,1.0,,2.0
865,,,,4.0,30.0
872,,1.0,4.0,10.0,28.0
878,,,,,1.0
883,,2.0,1.0,3.0,1.0
884,,,,2.0,11.0
889,,,,1.0,1.0
899,,,,,4.0
930,,,2.0,5.0,3.0
936,,,1.0,3.0,3.0
937,,8.0,9.0,11.0,12.0
946,,1.0,7.0,11.0,26.0
971,,,1.0,1.0,1.0
978,,,19.0,28.0,31.0
984,,,,,1.0
1008,,54.0,146.0,252.0,298.0
1015,,1.0,3.0,,1.0
1017,,302.0,200.0,214.0,143.0
1020,,,,1.0,1.0
1035,,2.0,11.0,12.0,10.0
1037,,,,,4.0
1045,,2.0,9.0,15.0,17.0
1082,,,,1.0,1.0
